id,patente,modeloId,combustible,year,clienteId,createdAt,updatedAt
592,gdz541,7,Diesel,2007,499,2019-10-28,2019-10-28
591,lhu906,24,Nafta,2010,498,2019-10-28,2019-10-28
595,jmp695,13,Nafta,2009,502,2019-10-28,2019-10-28
585,ibj881,25,Nafta,2010,493,2019-10-28,2019-10-28
613,dnu828,7,Diesel,1998,517,2019-10-28,2019-10-28
586,luw456,25,Nafta,2010,494,2019-10-28,2019-10-28
635,gaw993,28,Diesel,2006,121,2019-10-28,2019-10-28
636,gfk053,26,Nafta,2006,121,2019-10-28,2019-10-28
584,lxi142,35,Diesel,2012,492,2019-10-28,2019-10-28
583,czq469,26,Nafta,2001,491,2019-10-28,2019-10-28
582,ibg549,19,Nafta,2011,490,2019-10-28,2019-10-28
590,erh880,36,Nafta,2000,497,2019-10-28,2019-10-28
579,eta973,25,Nafta,2005,488,2019-10-28,2019-10-28
580,lud219,27,Diesel,2012,489,2019-10-28,2019-10-28
577,jng543,29,Nafta,2011,486,2019-10-28,2019-10-28
578,dcr481,25,Nafta,2002,487,2019-10-28,2019-10-28
604,gjl917,7,Diesel,2010,509,2019-10-28,2019-10-28
637,jng432,70,Nafta,2012,119,2019-10-28,2019-10-28
603,iae505,34,Diesel,2009,51,2019-10-28,2019-10-28
601,arf694,54,Nafta,1996,507,2019-10-28,2019-10-28
602,cxo436,9,Nafta,1999,508,2019-10-28,2019-10-28
600,eif616,26,Nafta,2007,506,2019-10-28,2019-10-28
562,jcw841,91,Nafta,2011,473,2019-10-28,2019-10-28
566,fsl583,16,Nafta,2006,477,2019-10-28,2019-10-28
542,jzz574,99,Diesel,2011,465,2019-10-28,2019-10-28
524,dda394,21,Nafta,2001,451,2019-10-28,2019-10-28
553,lpp058,59,Nafta,2012,119,2019-10-28,2019-10-28
563,eys008,6,Nafta,2005,474,2019-10-28,2019-10-28
543,jle430,21,Nafta,2010,466,2019-10-28,2019-10-28
558,hrk851,29,Nafta,2008,470,2019-10-28,2019-10-28
552,jks718,35,Diesel,2010,119,2019-10-28,2019-10-28
540,gum733,7,Diesel,2008,464,2019-10-28,2019-10-28
555,buu787,25,Nafta,1997,467,2019-10-28,2019-10-28
564,fwq697,26,Nafta,2005,475,2019-10-28,2019-10-28
541,ibo769,24,Nafta,2010,134,2019-10-28,2019-10-28
538,gto633,7,Diesel,2008,463,2019-10-28,2019-10-28
551,jnv220,51,Diesel,2010,119,2019-10-28,2019-10-28
478,jlu426,70,Nafta,2011,408,2019-10-28,2019-10-28
506,hlj817,25,Nafta,2009,435,2019-10-28,2019-10-28
560,jex308,61,Nafta,2010,472,2019-10-28,2019-10-28
559,jbc608,84,Diesel,2010,471,2019-10-28,2019-10-28
550,icx116,51,Diesel,2010,119,2019-10-28,2019-10-28
539,hwx746,29,Nafta,2010,334,2019-10-28,2019-10-28
565,cun379,32,Diesel,1999,476,2019-10-28,2019-10-28
275,ion169,33,Nafta,2010,458,2019-10-28,2019-10-28
533,fme860,26,Nafta,2006,457,2019-10-28,2019-10-28
536,joc671,21,Nafta,2010,461,2019-10-28,2019-10-28
549,lyh226,33,Nafta,2011,119,2019-10-28,2019-10-28
534,eag330,21,Nafta,2006,459,2019-10-28,2019-10-28
537,iib907,7,Diesel,2008,462,2019-10-28,2019-10-28
535,gqa061,21,Nafta,2010,460,2019-10-28,2019-10-28
548,dam951,7,Diesel,1999,119,2019-10-28,2019-10-28
509,crn702,84,Diesel,1998,439,2019-10-28,2019-10-28
517,dur070,93,Nafta,2004,58,2019-10-28,2019-10-28
557,cev241,25,Nafta,1997,469,2019-10-28,2019-10-28
529,bbb046,96,Diesel,1994,454,2019-10-28,2019-10-28
528,ezl944,26,Nafta,2010,453,2019-10-28,2019-10-28
554,jrr979,67,Nafta,2010,184,2019-10-28,2019-10-28
531,jpq570,29,Nafta,2010,18,2019-10-28,2019-10-28
532,jod381,25,Nafta,2011,456,2019-10-28,2019-10-28
530,fxp820,97,Diesel,2011,455,2019-10-28,2019-10-28
556,dpi241,32,Diesel,2000,468,2019-10-28,2019-10-28
491,djd454,35,Diesel,2000,422,2019-10-28,2019-10-28
525,kfg434,95,Nafta,2010,320,2019-10-28,2019-10-28
516,czj014,32,Nafta,1999,445,2019-10-28,2019-10-28
515,imr362,25,Nafta,2009,444,2019-10-28,2019-10-28
519,gry310,94,Nafta,2010,80,2019-10-28,2019-10-28
526,gut163,34,Diesel,2007,452,2019-10-28,2019-10-28
489,iib490,36,Nafta,2011,420,2019-10-28,2019-10-28
527,kak735,60,Nafta,2012,95,2019-10-28,2019-10-28
518,kfr122,21,Nafta,2010,447,2019-10-28,2019-10-28
520,jmk957,25,Nafta,2010,448,2019-10-28,2019-10-28
521,krb718,59,Nafta,2012,230,2019-10-28,2019-10-28
522,esg418,21,Nafta,2005,449,2019-10-28,2019-10-28
505,emr465,25,Nafta,2004,434,2019-10-28,2019-10-28
523,ftp423,29,Nafta,2005,450,2019-10-28,2019-10-28
493,erg555,29,Diesel,2013,424,2019-10-28,2019-10-28
511,how395,29,Nafta,2009,441,2019-10-28,2019-10-28
512,jiv353,39,Nafta,2010,442,2019-10-28,2019-10-28
510,ccx955,84,Diesel,1998,440,2019-10-28,2019-10-28
508,fip926,25,Nafta,2004,437,2019-10-28,2019-10-28
507,kwr696,25,Nafta,2010,436,2019-10-28,2019-10-28
504,etp675,51,Diesel,2007,433,2019-10-28,2019-10-28
67,esz504,21,Nafta,2004,438,2019-10-28,2019-10-28
547,ffk377,35,Diesel,2004,119,2019-10-28,2019-10-28
502,jkc765,9,Nafta,2010,30,2019-10-28,2019-10-28
488,kfg737,29,Nafta,2011,419,2019-10-28,2019-10-28
68,glr952,16,Nafta,2006,418,2019-10-28,2019-10-28
500,iyo701,25,Nafta,2010,430,2019-10-28,2019-10-28
546,est546,8,Nafta,2003,119,2019-10-28,2019-10-28
495,ked575,26,Nafta,2011,426,2019-10-28,2019-10-28
501,dob999,25,Nafta,2000,431,2019-10-28,2019-10-28
482,bob020,26,Nafta,1998,412,2019-10-28,2019-10-28
499,czi976,9,Nafta,1996,429,2019-10-28,2019-10-28
498,jxa355,70,Nafta,2010,428,2019-10-28,2019-10-28
494,dva454,45,Diesel,2004,425,2019-10-28,2019-10-28
545,jks720,35,Diesel,2010,119,2019-10-28,2019-10-28
497,gdz518,70,Nafta,2005,427,2019-10-28,2019-10-28
496,gop945,70,Nafta,2007,154,2019-10-28,2019-10-28
490,lcr632,91,Nafta,2012,421,2019-10-28,2019-10-28
544,ibr015,35,Nafta,2010,119,2019-10-28,2019-10-28
492,fqq456,7,Diesel,2007,423,2019-10-28,2019-10-28
486,jrc046,91,Nafta,2011,416,2019-10-28,2019-10-28
484,kfd512,26,Nafta,2012,414,2019-10-28,2019-10-28
487,btq832,92,Diesel,1997,417,2019-10-28,2019-10-28
483,err236,21,Diesel,2005,413,2019-10-28,2019-10-28
485,gay515,13,Nafta,2008,415,2019-10-28,2019-10-28
503,ctw537,1,Diesel,1998,432,2019-10-28,2019-10-28
472,dgs470,21,Nafta,2001,402,2019-10-28,2019-10-28
469,eeo218,26,Nafta,2004,398,2019-10-28,2019-10-28
468,ghf226,21,Nafta,2005,82,2019-10-28,2019-10-28
466,gdt075,25,Nafta,2008,399,2019-10-28,2019-10-28
471,dkl927,26,Nafta,2000,401,2019-10-28,2019-10-28
467,dsy830,45,Diesel,2002,397,2019-10-28,2019-10-28
427,glm273,7,Diesel,2010,367,2019-10-28,2019-10-28
475,lfg005,14,Nafta,2012,405,2019-10-28,2019-10-28
477,gua933,7,Diesel,2008,407,2019-10-28,2019-10-28
479,ktu416,6,Nafta,2012,409,2019-10-28,2019-10-28
476,ecl916,21,Nafta,2001,406,2019-10-28,2019-10-28
473,fsf651,7,Diesel,2005,403,2019-10-28,2019-10-28
480,ipu358,60,Nafta,2010,410,2019-10-28,2019-10-28
462,fqg926,9,Nafta,2008,393,2019-10-28,2019-10-28
474,atg193,26,Nafta,1995,404,2019-10-28,2019-10-28
481,hyv175,16,Nafta,2008,411,2019-10-28,2019-10-28
444,iag595,35,Diesel,2010,119,2019-10-28,2019-10-28
461,hct889,35,Diesel,2006,392,2019-10-28,2019-10-28
463,kzd582,25,Nafta,2010,394,2019-10-28,2019-10-28
435,gqs320,51,Diesel,2008,119,2019-10-28,2019-10-28
464,gle059,7,Diesel,2007,395,2019-10-28,2019-10-28
446,flg617,53,Diesel,2005,119,2019-10-28,2019-10-28
441,fly956,26,Nafta,2004,375,2019-10-28,2019-10-28
405,ffr806,53,Diesel,2005,119,2019-10-28,2019-10-28
452,cuw837,32,Diesel,1999,383,2019-10-28,2019-10-28
451,imc666,7,Diesel,2011,382,2019-10-28,2019-10-28
450,edn760,29,Nafta,2004,381,2019-10-28,2019-10-28
457,dea354,32,Nafta,1998,388,2019-10-28,2019-10-28
458,eqt158,25,Nafta,2004,389,2019-10-28,2019-10-28
465,juc259,90,Nafta,2011,396,2019-10-28,2019-10-28
447,eca399,26,Nafta,2005,378,2019-10-28,2019-10-28
453,jwa422,26,Nafta,2011,384,2019-10-28,2019-10-28
448,day965,25,Nafta,1999,379,2019-10-28,2019-10-28
454,fop583,34,Diesel,2003,385,2019-10-28,2019-10-28
459,hut595,73,Nafta,2007,390,2019-10-28,2019-10-28
455,dfe307,36,Nafta,2000,386,2019-10-28,2019-10-28
456,hzu453,29,Nafta,2009,387,2019-10-28,2019-10-28
572,emm603,25,Nafta,2004,482,2019-10-28,2019-10-28
449,fxz082,7,Diesel,2005,380,2019-10-28,2019-10-28
445,gpt648,51,Diesel,2006,119,2019-10-28,2019-10-28
460,cfb098,15,Diesel,2000,391,2019-10-28,2019-10-28
439,jbe990,33,Diesel,2010,119,2019-10-28,2019-10-28
438,GIH771,51,Diesel,2007,119,2019-10-28,2019-10-28
440,its320,24,Diesel,2008,374,2019-10-28,2019-10-28
418,dkx645,25,Nafta,2001,358,2019-10-28,2019-10-28
442,hud833,82,Nafta,2010,376,2019-10-28,2019-10-28
437,lbn917,85,Diesel,2012,119,2019-10-28,2019-10-28
420,fqu134,54,Nafta,2006,361,2019-10-28,2019-10-28
219,iar851,21,Diesel,2009,359,2019-10-28,2019-10-28
432,dnn328,21,Diesel,2002,372,2019-10-28,2019-10-28
433,hur272,87,Diesel,2009,365,2019-10-28,2019-10-28
424,cgs253,7,Diesel,1997,51,2019-10-28,2019-10-28
419,jfh564,61,Nafta,2010,360,2019-10-28,2019-10-28
434,hwt547,88,Nafta,2010,373,2019-10-28,2019-10-28
421,jjd140,61,Nafta,2010,362,2019-10-28,2019-10-28
423,env288,7,Diesel,2002,353,2019-10-28,2019-10-28
422,juj091,73,Nafta,2011,363,2019-10-28,2019-10-28
426,kbo286,27,Diesel,2010,366,2019-10-28,2019-10-28
436,jjn063,47,Nafta,2012,119,2019-10-28,2019-10-28
429,hil644,25,Nafta,2008,369,2019-10-28,2019-10-28
428,gxe423,26,Nafta,2008,368,2019-10-28,2019-10-28
431,gsj356,21,Nafta,2006,371,2019-10-28,2019-10-28
430,ebg372,26,Nafta,2004,370,2019-10-28,2019-10-28
417,jtj493,56,Nafta,2009,329,2019-10-28,2019-10-28
94,exq127,24,Nafta,2002,357,2019-10-28,2019-10-28
412,exv830,26,Nafta,2009,352,2019-10-28,2019-10-28
411,gvp129,30,Nafta,2009,209,2019-10-28,2019-10-28
415,jna529,35,Nafta,2008,355,2019-10-28,2019-10-28
414,cug505,45,Diesel,1999,354,2019-10-28,2019-10-28
425,avc206,86,Nafta,1994,365,2019-10-28,2019-10-28
470,bza070,32,Nafta,1998,400,2019-10-28,2019-10-28
416,fsi860,26,Nafta,2006,356,2019-10-28,2019-10-28
410,bxy139,13,Nafta,2001,351,2019-10-28,2019-10-28
388,dom831,26,Nafta,2001,335,2019-10-28,2019-10-28
317,fhl996,25,Nafta,2006,272,2019-10-28,2019-10-28
386,fcv055,18,Nafta,2006,276,2019-10-28,2019-10-28
391,bnp286,84,Diesel,2000,338,2019-10-28,2019-10-28
393,jrc087,33,Diesel,2009,339,2019-10-28,2019-10-28
384,caw409,26,Nafta,1998,332,2019-10-28,2019-10-28
387,erk624,29,Nafta,2009,334,2019-10-28,2019-10-28
394,ecq515,50,Diesel,2004,340,2019-10-28,2019-10-28
406,jnv221,51,Diesel,2007,119,2019-10-28,2019-10-28
396,lrv106,29,Nafta,2012,54,2019-10-28,2019-10-28
399,hkr011,6,Nafta,2006,344,2019-10-28,2019-10-28
397,fty559,67,Nafta,2007,342,2019-10-28,2019-10-28
389,kno492,25,Nafta,2010,336,2019-10-28,2019-10-28
390,fmm111,29,Nafta,2006,337,2019-10-28,2019-10-28
407,vbk463,5,Diesel,1994,119,2019-10-28,2019-10-28
402,awf457,26,Nafta,1995,347,2019-10-28,2019-10-28
401,esg410,54,Nafta,2004,346,2019-10-28,2019-10-28
400,jzh805,26,Nafta,2011,345,2019-10-28,2019-10-28
403,bgl004,32,Nafta,1998,348,2019-10-28,2019-10-28
404,fna459,16,Nafta,2006,349,2019-10-28,2019-10-28
383,fzt229,36,Nafta,1999,331,2019-10-28,2019-10-28
374,bxr518,83,Diesel,2000,172,2019-10-28,2019-10-28
373,bms304,74,Diesel,1999,323,2019-10-28,2019-10-28
372,hwq348,18,Nafta,2008,322,2019-10-28,2019-10-28
375,dxq314,7,Diesel,2001,324,2019-10-28,2019-10-28
408,gih769,51,Diesel,2006,119,2019-10-28,2019-10-28
380,kzt547,6,Nafta,2010,54,2019-10-28,2019-10-28
376,crb338,84,Nafta,1998,325,2019-10-28,2019-10-28
382,hlr852,20,Nafta,2009,330,2019-10-28,2019-10-28
316,ibb288,26,Nafta,2008,271,2019-10-28,2019-10-28
378,bct655,26,Nafta,1997,327,2019-10-28,2019-10-28
381,hfx220,21,Nafta,2005,329,2019-10-28,2019-10-28
377,iib747,60,Nafta,2007,326,2019-10-28,2019-10-28
367,fhj021,7,Diesel,2008,317,2019-10-28,2019-10-28
366,iix942,6,Nafta,2010,316,2019-10-28,2019-10-28
368,chu736,26,Diesel,1998,318,2019-10-28,2019-10-28
370,jmx272,15,Diesel,2010,320,2019-10-28,2019-10-28
328,gan692,27,Nafta,2007,26,2019-10-28,2019-10-28
371,gko877,59,Diesel,1999,321,2019-10-28,2019-10-28
369,fnb192,25,Nafta,2007,319,2019-10-28,2019-10-28
398,eqe044,16,Nafta,2007,343,2019-10-28,2019-10-28
362,hij667,71,Diesel,2005,313,2019-10-28,2019-10-28
322,irh977,7,Diesel,2009,275,2019-10-28,2019-10-28
361,gdu380,81,Nafta,2005,202,2019-10-28,2019-10-28
363,ets668,21,Nafta,2012,314,2019-10-28,2019-10-28
360,laz202,60,Nafta,2012,312,2019-10-28,2019-10-28
359,enl097,25,Nafta,2009,311,2019-10-28,2019-10-28
364,fuh945,34,Diesel,2006,315,2019-10-28,2019-10-28
349,jmp690,21,Nafta,2011,70,2019-10-28,2019-10-28
352,hil616,71,Nafta,2010,304,2019-10-28,2019-10-28
5,eyj900,22,Diesel,2004,301,2019-10-28,2019-10-28
350,eyf818,80,Nafta,2004,302,2019-10-28,2019-10-28
358,iro664,70,Nafta,2010,310,2019-10-28,2019-10-28
357,jib557,71,Diesel,2007,309,2019-10-28,2019-10-28
321,jks717,35,Diesel,2010,119,2019-10-28,2019-10-28
355,ioy157,73,Nafta,2010,307,2019-10-28,2019-10-28
356,fls623,54,Nafta,2001,308,2019-10-28,2019-10-28
354,axu187,92,Nafta,1996,306,2019-10-28,2019-10-28
351,hjm219,36,Nafta,2003,303,2019-10-28,2019-10-28
353,kzt194,60,Nafta,2012,305,2019-10-28,2019-10-28
395,djm912,21,Nafta,2001,341,2019-10-28,2019-10-28
330,dzp235,21,Nafta,2004,282,2019-10-28,2019-10-28
340,gzb199,21,Diesel,2004,292,2019-10-28,2019-10-28
348,hxo474,79,Diesel,2007,300,2019-10-28,2019-10-28
346,ibz521,78,Nafta,2008,298,2019-10-28,2019-10-28
347,ebo561,34,Diesel,2003,299,2019-10-28,2019-10-28
342,eps716,29,Diesel,2002,294,2019-10-28,2019-10-28
341,bis772,32,Diesel,1998,293,2019-10-28,2019-10-28
343,sjq478,76,Nafta,1997,295,2019-10-28,2019-10-28
344,jng590,7,Diesel,2011,296,2019-10-28,2019-10-28
327,dha561,32,Nafta,2001,280,2019-10-28,2019-10-28
331,enr025,54,Nafta,2012,283,2019-10-28,2019-10-28
333,dtd436,24,Nafta,2012,285,2019-10-28,2019-10-28
332,gja275,27,Diesel,2005,284,2019-10-28,2019-10-28
345,rex691,77,Nafta,1993,297,2019-10-28,2019-10-28
329,iys357,27,Diesel,2009,281,2019-10-28,2019-10-28
336,fob905,18,Nafta,2005,288,2019-10-28,2019-10-28
337,fug111,64,Nafta,2007,289,2019-10-28,2019-10-28
335,icl427,6,Diesel,2008,287,2019-10-28,2019-10-28
324,jlj832,27,Diesel,2010,277,2019-10-28,2019-10-28
338,cza357,32,Diesel,1998,290,2019-10-28,2019-10-28
308,cwa742,22,Nafta,2000,264,2019-10-28,2019-10-28
323,fuf314,36,Nafta,1998,276,2019-10-28,2019-10-28
306,jgp364,25,Nafta,2012,262,2019-10-28,2019-10-28
261,gyh000,16,Diesel,2005,221,2019-10-28,2019-10-28
315,gss216,26,Diesel,2002,270,2019-10-28,2019-10-28
339,emm825,23,Nafta,2004,291,2019-10-28,2019-10-28
318,dsp464,8,Nafta,2001,273,2019-10-28,2019-10-28
326,czi966,32,Nafta,1998,279,2019-10-28,2019-10-28
325,fmv383,26,Nafta,2006,278,2019-10-28,2019-10-28
334,dtq700,34,Diesel,1997,286,2019-10-28,2019-10-28
307,jyr357,36,Nafta,2011,263,2019-10-28,2019-10-28
310,cvm126,17,Nafta,2000,266,2019-10-28,2019-10-28
309,jqj394,75,Nafta,2011,120,2019-10-28,2019-10-28
312,jbc728,21,Nafta,2012,13,2019-10-28,2019-10-28
311,dwh605,32,Diesel,2002,267,2019-10-28,2019-10-28
320,gqs321,51,Diesel,2007,119,2019-10-28,2019-10-28
314,izr637,29,Nafta,2010,269,2019-10-28,2019-10-28
313,fcy649,26,Diesel,2005,268,2019-10-28,2019-10-28
305,dfr429,32,Nafta,2001,261,2019-10-28,2019-10-28
385,cis109,9,Nafta,1998,333,2019-10-28,2019-10-28
304,eod569,7,Diesel,2004,260,2019-10-28,2019-10-28
301,chs691,25,Nafta,1997,257,2019-10-28,2019-10-28
303,hlj747,74,Nafta,2001,259,2019-10-28,2019-10-28
302,jcf441,9,Nafta,2010,258,2019-10-28,2019-10-28
220,bnv973,32,Nafta,1999,186,2019-10-28,2019-10-28
297,hmu942,57,Diesel,2007,253,2019-10-28,2019-10-28
299,dab753,32,Nafta,1999,255,2019-10-28,2019-10-28
300,jou746,36,Nafta,2007,256,2019-10-28,2019-10-28
298,bqs648,32,Nafta,1998,254,2019-10-28,2019-10-28
295,gpi473,72,Nafta,2012,251,2019-10-28,2019-10-28
296,hxw655,73,Nafta,2008,252,2019-10-28,2019-10-28
202,dgb476,25,Nafta,2001,168,2019-10-28,2019-10-28
293,ihw270,6,Nafta,2010,249,2019-10-28,2019-10-28
292,fbl850,62,Diesel,2007,248,2019-10-28,2019-10-28
294,ioy185,39,Nafta,2010,250,2019-10-28,2019-10-28
291,fps629,21,Nafta,2006,247,2019-10-28,2019-10-28
286,ffs766,29,Nafta,2002,242,2019-10-28,2019-10-28
285,kjg908,21,Nafta,2010,241,2019-10-28,2019-10-28
280,iag596,35,Diesel,2006,119,2019-10-28,2019-10-28
282,iwb808,60,Nafta,2010,238,2019-10-28,2019-10-28
288,chb625,5,Diesel,2002,244,2019-10-28,2019-10-28
257,dug186,26,Diesel,2002,217,2019-10-28,2019-10-28
289,fek890,9,Nafta,2004,245,2019-10-28,2019-10-28
290,hlr525,26,Nafta,2008,246,2019-10-28,2019-10-28
233,dyw009,21,Nafta,2002,196,2019-10-28,2019-10-28
278,ibb295,6,Nafta,2010,236,2019-10-28,2019-10-28
263,het400,70,Nafta,2008,222,2019-10-28,2019-10-28
279,fdp650,9,Nafta,2006,237,2019-10-28,2019-10-28
284,cza380,32,Nafta,1999,240,2019-10-28,2019-10-28
283,eha003,29,Nafta,2003,239,2019-10-28,2019-10-28
273,jbu547,21,Nafta,2010,232,2019-10-28,2019-10-28
270,bav856,22,Nafta,1996,229,2019-10-28,2019-10-28
272,ijm652,24,Nafta,2009,231,2019-10-28,2019-10-28
271,has523,39,Nafta,2006,230,2019-10-28,2019-10-28
277,hxq854,21,Diesel,2008,235,2019-10-28,2019-10-28
262,mmq827,7,Diesel,2009,170,2019-10-28,2019-10-28
264,kab888,37,Nafta,2011,223,2019-10-28,2019-10-28
281,gos321,51,Diesel,2005,119,2019-10-28,2019-10-28
265,hzf901,39,Nafta,2008,224,2019-10-28,2019-10-28
274,jxy352,71,Nafta,2012,233,2019-10-28,2019-10-28
269,evi046,26,Nafta,2009,228,2019-10-28,2019-10-28
276,bsq648,32,Nafta,1998,234,2019-10-28,2019-10-28
256,dyc941,14,Nafta,2001,216,2019-10-28,2019-10-28
253,gxv607,29,Nafta,2008,213,2019-10-28,2019-10-28
255,gez266,26,Nafta,2008,215,2019-10-28,2019-10-28
254,jhl519,69,Nafta,2011,214,2019-10-28,2019-10-28
259,juj093,29,Nafta,2010,219,2019-10-28,2019-10-28
258,ghb548,21,Nafta,2004,218,2019-10-28,2019-10-28
267,bwo362,32,Nafta,1998,226,2019-10-28,2019-10-28
244,fmr612,29,Nafta,2006,207,2019-10-28,2019-10-28
260,BJO679,26,Diesel,1998,220,2019-10-28,2019-10-28
268,kqa194,25,Nafta,2011,227,2019-10-28,2019-10-28
246,dus581,21,Diesel,2001,208,2019-10-28,2019-10-28
245,dzv620,55,Diesel,2005,129,2019-10-28,2019-10-28
248,gup129,24,Nafta,2007,209,2019-10-28,2019-10-28
250,bws075,32,Nafta,1998,211,2019-10-28,2019-10-28
249,hno597,24,Nafta,2008,210,2019-10-28,2019-10-28
252,gkg156,35,Nafta,2009,119,2019-10-28,2019-10-28
212,irs158,36,Nafta,2010,178,2019-10-28,2019-10-28
251,hwh205,21,Nafta,2009,212,2019-10-28,2019-10-28
243,isx355,82,Nafta,2008,206,2019-10-28,2019-10-28
242,fpa689,6,Diesel,2004,205,2019-10-28,2019-10-28
241,evw375,7,Diesel,2004,204,2019-10-28,2019-10-28
240,bup507,68,Diesel,1998,203,2019-10-28,2019-10-28
234,jgp383,6,Nafta,2010,197,2019-10-28,2019-10-28
235,gpy532,67,Nafta,2009,198,2019-10-28,2019-10-28
232,ges486,55,Diesel,2009,195,2019-10-28,2019-10-28
238,gqf884,60,Nafta,2005,194,2019-10-28,2019-10-28
239,imu487,29,Nafta,2009,202,2019-10-28,2019-10-28
230,fiy724,5,Diesel,2007,193,2019-10-28,2019-10-28
229,dns599,6,Diesel,2007,192,2019-10-28,2019-10-28
236,iug095,21,Nafta,2009,6,2019-10-28,2019-10-28
231,egf348,7,Diesel,2001,194,2019-10-28,2019-10-28
237,gjj867,8,Nafta,2009,201,2019-10-28,2019-10-28
218,hmv630,36,Nafta,2005,184,2019-10-28,2019-10-28
217,ixh339,29,Nafta,2011,183,2019-10-28,2019-10-28
221,bek531,51,Diesel,2000,187,2019-10-28,2019-10-28
228,god603,7,Diesel,2005,191,2019-10-28,2019-10-28
216,hej555,64,Nafta,2008,189,2019-10-28,2019-10-28
215,bqs631,13,Nafta,1998,181,2019-10-28,2019-10-28
223,dzx523,63,Diesel,1999,13,2019-10-28,2019-10-28
214,khg189,9,Nafta,2010,180,2019-10-28,2019-10-28
211,gjl954,62,Diesel,2010,177,2019-10-28,2019-10-28
209,igr917,56,Nafta,2005,175,2019-10-28,2019-10-28
208,hwq110,61,Nafta,2009,174,2019-10-28,2019-10-28
207,cdx312,32,Nafta,1999,173,2019-10-28,2019-10-28
206,gfm972,22,Diesel,2007,172,2019-10-28,2019-10-28
205,coo826,7,Diesel,1999,171,2019-10-28,2019-10-28
210,erw238,37,Nafta,2003,176,2019-10-28,2019-10-28
226,ibr011,35,Diesel,2009,119,2019-10-28,2019-10-28
203,gtu284,21,Nafta,2006,169,2019-10-28,2019-10-28
204,hmq827,7,Diesel,2005,170,2019-10-28,2019-10-28
222,esh075,65,Nafta,2004,188,2019-10-28,2019-10-28
192,etf541,29,Nafta,2004,161,2019-10-28,2019-10-28
199,fyl320,60,Nafta,2005,163,2019-10-28,2019-10-28
196,dsd082,32,Nafta,2000,165,2019-10-28,2019-10-28
200,fxk998,6,Nafta,2006,167,2019-10-28,2019-10-28
197,gcr145,29,Nafta,2007,166,2019-10-28,2019-10-28
201,iag599,35,Nafta,2009,119,2019-10-28,2019-10-28
198,ajs810,26,Nafta,1995,88,2019-10-28,2019-10-28
193,cru145,36,Nafta,1999,162,2019-10-28,2019-10-28
195,gta769,28,Diesel,2001,164,2019-10-28,2019-10-28
191,fga429,59,Diesel,2004,102,2019-10-28,2019-10-28
190,dvk799,16,Diesel,2001,158,2019-10-28,2019-10-28
189,fub162,26,Nafta,2004,157,2019-10-28,2019-10-28
179,icc553,22,Diesel,2009,147,2019-10-28,2019-10-28
182,emn357,29,Diesel,2003,150,2019-10-28,2019-10-28
178,dlu937,25,Nafta,2002,146,2019-10-28,2019-10-28
180,fiz570,16,Diesel,2005,148,2019-10-28,2019-10-28
177,frg010,51,Diesel,2007,119,2019-10-28,2019-10-28
184,hiz189,57,Diesel,2008,152,2019-10-28,2019-10-28
185,akx283,26,Nafta,1995,153,2019-10-28,2019-10-28
188,gqf574,21,Diesel,2007,156,2019-10-28,2019-10-28
186,jho553,58,Nafta,2011,154,2019-10-28,2019-10-28
175,fhe207,53,Diesel,2001,119,2019-10-28,2019-10-28
181,egw315,6,Nafta,2004,149,2019-10-28,2019-10-28
176,hjv846,26,Nafta,2009,145,2019-10-28,2019-10-28
187,bow051,32,Nafta,1998,155,2019-10-28,2019-10-28
183,crb361,26,Nafta,1997,151,2019-10-28,2019-10-28
172,gst465,7,Diesel,2007,142,2019-10-28,2019-10-28
173,iop240,9,Nafta,2009,102,2019-10-28,2019-10-28
174,bel510,29,Nafta,1998,144,2019-10-28,2019-10-28
22,evv646,7,Diesel,2006,19,2019-10-28,2019-10-28
170,gyy447,39,Nafta,2009,140,2019-10-28,2019-10-28
171,ggl074,41,Diesel,2005,141,2019-10-28,2019-10-28
167,fyv645,6,Nafta,2009,137,2019-10-28,2019-10-28
163,gjr193,18,Nafta,2007,134,2019-10-28,2019-10-28
168,gqr365,21,Nafta,2012,138,2019-10-28,2019-10-28
164,hik340,6,Nafta,2009,135,2019-10-28,2019-10-28
166,iaj660,26,Nafta,2009,136,2019-10-28,2019-10-28
159,hyx197,56,Nafta,2009,130,2019-10-28,2019-10-28
156,ejd092,24,Nafta,2004,127,2019-10-28,2019-10-28
160,fus350,26,Nafta,2005,131,2019-10-28,2019-10-28
153,grb802,9,Nafta,2003,125,2019-10-28,2019-10-28
157,fdv788,25,Nafta,2005,128,2019-10-28,2019-10-28
161,dbk651,26,Nafta,1999,132,2019-10-28,2019-10-28
154,dms535,17,Nafta,1997,101,2019-10-28,2019-10-28
158,dzd620,55,Diesel,2001,129,2019-10-28,2019-10-28
162,hlr085,34,Diesel,2008,133,2019-10-28,2019-10-28
155,hxr719,21,Nafta,2009,126,2019-10-28,2019-10-28
152,iag598,35,Nafta,2010,119,2019-10-28,2019-10-28
148,jks722,35,Nafta,2012,119,2019-10-28,2019-10-28
141,fkw025,6,Nafta,2004,119,2019-10-28,2019-10-28
145,ffr802,35,Diesel,2004,119,2019-10-28,2019-10-28
149,gao873,41,Diesel,2007,122,2019-10-28,2019-10-28
142,ibr014,35,Diesel,2011,119,2019-10-28,2019-10-28
146,jjn062,47,Nafta,2012,119,2019-10-28,2019-10-28
